,xkm,ykm,xm,ym,Longitude,Latitude,mean_pred,var_pred,sigma_pred
14867,-71.9737882543,-225.3824913858,-71973.7882543322,-225382.4913858066,-120.7991921385,35.9858721358,-519.7,1929.5,43.9
13826,-80.5687819639,-225.8556465137,-80568.7819638678,-225855.6465136782,-120.89457544,35.9809227599,-717.8,1016.7,31.9
9243,-70.0813125752,-228.300281341,-70081.3125751684,-228300.2813410145,-120.7779133406,35.9597534908,-539.6,966.7,31.1
15907,-75.2067675396,-224.83047707,-75206.7675395704,-224830.4770699564,-120.8351430997,35.9905894524,-479.8,1457.0,38.2
16510,-75.2856206929,-224.515040318,-75285.6206928688,-224515.0403180421,-120.8360495771,35.9934221075,-446.7,1175.4,34.3
19668,-75.9952990726,-222.7012789945,-75995.2990725553,-222701.2789945345,-120.8441094918,36.0096891502,-334.9,765.1,27.7
10530,-75.2856206929,-227.5905486492,-75285.6206928688,-227590.5486492072,-120.8357485166,35.9657425432,-699.8,1109.9,33.3
21215,-83.0920828694,-221.5183911749,-83092.0828694196,-221518.3911748556,-120.9230593913,36.01973962,-597.8,1350.1,36.7
7833,-75.6010333061,-229.0100140328,-75601.0333060628,-229010.0140328218,-120.8391102817,35.9529421403,-552.7,650.5,25.5
3058,-77.0203900654,-231.7700856121,-77020.3900654357,-231770.0856120725,-120.8545870203,35.9279868712,-751.8,865.9,29.4
17509,-77.966627905,-223.9630260022,-77966.6279050176,-223963.026002192,-120.8658766179,35.998173606,-428.4,809.8,28.5
15216,-81.2784603436,-225.1459138219,-81278.4603435543,-225145.9138218708,-120.9025297181,35.9872497614,-748.7,732.0,27.1
12325,-77.5723621385,-226.6442383935,-77572.3621385251,-226644.238393464,-120.8612277676,35.9740751765,-598.7,752.7,27.4
5463,-77.6512152918,-230.2717610405,-77651.2152918236,-230271.7610404793,-120.86173712,35.9414207115,-561.6,1250.4,35.4
14235,-72.7623197873,-225.6979281377,-72762.3197873171,-225697.928137721,-120.8079176716,35.9829730549,-480.6,1520.1,39.0
10792,-78.4397468248,-227.4328302732,-78439.7468248086,-227432.83027325,-120.8707767406,35.9669065281,-603.9,920.5,30.3
4352,-69.5293405021,-230.9814937323,-69529.3405020789,-230981.4937322866,-120.771544443,35.9356626155,-570.9,2509.7,50.1
21589,-83.4074954826,-221.2029544229,-83407.4954826136,-221202.9544229412,-120.9265972934,36.0225507684,-604.0,919.2,30.3
3312,-74.8913549264,-231.6123672361,-74891.3549263764,-231612.3672361154,-120.8309806745,35.9295767167,-558.6,2049.6,45.3
8973,-79.6225441243,-228.379140529,-79622.5441242859,-228379.1405289931,-120.8838085493,35.9582911845,-724.0,2257.8,47.5
16310,-79.2282783578,-224.593899506,-79228.2783577935,-224593.8995060207,-120.8798223573,35.9923912772,-555.1,890.0,29.8
8829,-79.1494252045,-228.457999717,-79149.425204495,-228457.9997169717,-120.8785491298,35.9576210236,-653.1,1781.5,42.2
13070,-79.3071315111,-226.2499424536,-79307.131511092,-226249.9424535712,-120.8805271709,35.9774804158,-618.8,1177.1,34.3
2685,-72.1314945609,-232.085522364,-72131.4945609292,-232085.5223639869,-120.8003149385,35.9255318901,-673.5,1557.1,39.5
10890,-70.7121378016,-227.4328302732,-70712.1378015563,-227432.83027325,-120.784995002,35.9675138584,-578.4,2278.8,47.7
21449,-79.7013972776,-221.3606727989,-79701.3972775844,-221360.6727988984,-120.8854112945,36.0214500908,-473.4,883.2,29.7
7609,-69.9236062686,-229.1677324088,-69923.6062685714,-229167.732408779,-120.7760840366,35.9519579208,-520.2,1421.7,37.7
1578,-75.2856206929,-232.9529734318,-75285.6206928688,-232952.9734317514,-120.8352241088,35.917479694,-757.8,2069.8,45.5
3809,-73.0777324005,-231.2969304842,-73077.7324005111,-231296.930484201,-120.8108879813,35.9325570716,-580.5,1447.5,38.0
18733,-80.0168098908,-223.2532933104,-80016.8098907784,-223253.2933103846,-120.88871796,36.0043903533,-627.4,954.7,30.9
4864,-70.554431495,-230.6660569804,-70554.4314949593,-230666.0569803722,-120.7829479359,35.9384259912,-594.3,766.8,27.7
14851,-73.2354387071,-225.3824913858,-73235.438707108,-225382.4913858066,-120.8132007397,35.9857755785,-458.3,1216.0,34.9
4414,-74.8125017731,-230.9026345443,-74812.5017730779,-230902.634544308,-120.8301747341,35.9359706995,-510.2,1933.8,44.0
16394,-72.6046134807,-224.593899506,-72604.6134807201,-224593.8995060207,-120.8062709085,35.9929213712,-441.8,2875.8,53.6
19086,-82.7766702562,-223.0167157464,-82776.6702562256,-223016.7157464488,-120.9193943279,36.0062826514,-604.2,1548.3,39.3
22668,-80.0956630441,-220.0200666033,-80095.6630440769,-220020.0666032624,-120.8899307683,36.0334819378,-348.4,2076.2,45.6
7583,-71.9737882543,-229.1677324088,-71973.7882543322,-229167.732408779,-120.7988380014,35.9518046586,-562.8,1816.5,42.6
3283,-77.178096372,-231.6123672361,-77178.0963720327,-231612.3672361154,-120.8563525767,35.9293935669,-738.1,932.7,30.5
5213,-75.2067675396,-230.4294794164,-75206.7675395704,-230429.4794164365,-120.8345957912,35.9401980408,-495.3,1452.9,38.1
19295,-76.3107116857,-222.9378565585,-76310.7116857492,-222937.8565584702,-120.8475892251,36.0075346632,-348.1,764.9,27.7
2430,-75.7587396127,-232.2432407399,-75758.7396126598,-232243.2407399441,-120.8405424551,35.9238298661,-692.6,1422.4,37.7
3926,-73.471998167,-231.2180712962,-73471.9981670035,-231218.0712962224,-120.8152701578,35.9332363917,-557.3,1905.1,43.6
22642,-79.3071315111,-220.0989257912,-79307.131511092,-220098.925791241,-120.8811618778,36.032838516,-317.3,1528.3,39.1
16733,-81.1996071903,-224.3573219421,-81199.6071902558,-224357.3219420849,-120.9017374555,35.9943537483,-719.8,891.3,29.9
11419,-76.8626837588,-227.1173935213,-76862.6837588387,-227117.3935213356,-120.8533018903,35.9698745266,-646.2,1003.4,31.7
22486,-79.3859846644,-220.3355033552,-79385.9846643905,-220335.5033551767,-120.8820134921,36.0307027909,-343.8,1341.4,36.6
4,-72.9988792472,-235.0821715072,-72998.8792472126,-235082.1715071734,-120.8096543673,35.898494652,-956.7,878.0,29.6
19425,-75.837592766,-222.8589973705,-75837.5927659583,-222858.9973704917,-120.8423423144,36.0082823335,-335.5,779.9,27.9
7319,-69.5293405021,-229.3254507847,-69529.3405020789,-229325.4507847362,-120.7716940158,35.9505673908,-499.7,1574.4,39.7
20252,-76.0741522259,-222.3069830546,-76074.1522258538,-222306.9830546416,-120.8450243324,36.0132314242,-330.1,753.9,27.5
9232,-70.9486972615,-228.300281341,-70948.6972614518,-228300.2813410145,-120.7875410037,35.9596890392,-561.5,2162.5,46.5
3851,-69.765899962,-231.2969304842,-69765.8999619744,-231296.930484201,-120.7741407694,35.9328062405,-606.7,3277.0,57.2
11131,-75.6010333061,-227.2751118973,-75601.0333060628,-227275.1118972928,-120.8392807387,35.9685564151,-703.4,1511.1,38.9
16032,-77.3358026786,-224.751617882,-77335.8026786296,-224751.6178819779,-120.8587918973,35.9911279997,-451.0,643.6,25.4
1808,-71.3429630279,-232.7952550558,-71342.9630279442,-232795.2550557942,-120.7915006757,35.9192036467,-737.9,5193.0,72.1
12603,-79.7802504309,-226.4865200175,-79780.2504308829,-226486.5200175068,-120.8857552477,35.9753115594,-670.4,1588.3,39.9
20922,-82.6189639496,-221.7549687388,-82618.9639496286,-221754.9687387914,-120.9177784624,36.0176518249,-602.9,2116.1,46.0
16525,-74.1028233934,-224.515040318,-74102.8233933915,-224515.0403180421,-120.8229152347,35.9935152441,-414.0,886.3,29.8
13375,-79.543690971,-226.0922240776,-79543.6909709874,-226092.224077614,-120.8831697911,35.9788800721,-631.9,1177.0,34.3
9036,-74.6547954665,-228.379140529,-74654.7954664809,-228379.1405289931,-120.8286695465,35.9586949839,-634.6,906.6,30.1
18938,-74.1816765467,-223.1744341224,-74181.67654669,-223174.434122406,-120.823920233,36.0055744104,-327.7,2127.2,46.1
15225,-80.5687819639,-225.1459138219,-80568.7819638678,-225145.9138218708,-120.8946497997,35.9873102992,-697.4,733.1,27.1
14815,-76.0741522259,-225.3824913858,-76074.1522258538,-225382.4913858066,-120.8447199617,35.9855521904,-549.3,1902.6,43.6
12338,-76.5472711456,-226.6442383935,-76547.2711456447,-226644.238393464,-120.8498475647,35.9741584312,-652.7,1455.0,38.1
16149,-80.0956630441,-224.672758694,-80095.6630440769,-224672.7586939992,-120.8894458028,35.9916087117,-648.3,867.2,29.4
3372,-70.1601657285,-231.6123672361,-70160.1657284668,-231612.3672361154,-120.7784867101,35.9299381611,-647.6,3820.4,61.8
22012,-77.5723621385,-220.887517671,-77572.3621385251,-220887.5176710269,-120.8618087161,36.0258849267,-352.7,746.7,27.3
2798,-71.6583756411,-232.006663176,-71658.3756411382,-232006.6631760084,-120.7950731634,35.926277475,-683.7,2394.1,48.9
3244,-71.2641098746,-231.6912264241,-71264.1098746457,-231691.226424094,-120.7907280481,35.9291461773,-669.7,2386.3,48.8
566,-75.2067675396,-233.9781428755,-75206.7675395704,-233978.1428754731,-120.8342492768,35.9082590678,-928.0,1570.5,39.6
21787,-81.9092855699,-221.045236047,-81909.2855699422,-221045.2360469841,-120.9099711067,36.0241007875,-569.3,1842.3,42.9
13958,-82.3824044897,-225.7767873257,-82382.4044897332,-225776.7873256996,-120.9147197584,35.9814767358,-844.0,2127.0,46.1
13644,-82.6978171029,-225.9345057017,-82697.8171029272,-225934.5057016568,-120.9182047135,35.9800298422,-864.3,3528.4,59.4
8221,-80.0956630441,-228.7734364689,-80095.6630440769,-228773.436468886,-120.8890188135,35.9547026808,-824.4,2042.4,45.2
11809,-70.0813125752,-226.9596751454,-70081.3125751684,-226959.6751453784,-120.7780354566,35.9718190986,-589.7,2695.1,51.9
9286,-78.5185999781,-228.221422153,-78518.599978107,-228221.4221530359,-120.8715715814,35.9598026413,-587.5,1263.7,35.5
12617,-78.6763062847,-226.4865200175,-78676.306284704,-226486.5200175068,-120.8734994752,35.9754037428,-591.0,921.3,30.4
8391,-78.4397468248,-228.6945772809,-78439.7468248086,-228694.5772809074,-120.8706481154,35.9555507291,-567.9,1197.2,34.6
2401,-78.0454810583,-232.2432407399,-78045.4810583161,-232243.2407399441,-120.8659124382,35.9236446403,-1024.5,797.0,28.2
17559,-74.0239702401,-223.9630260022,-74023.970240093,-223963.026002192,-120.8220927645,35.9984894882,-373.3,1504.1,38.8
13710,-77.4935089852,-225.9345057017,-77493.5089852266,-225934.5057016568,-120.8604238769,35.9804692053,-552.0,841.6,29.0
20281,-82.6978171029,-222.2281238667,-82697.8171029272,-222228.1238666629,-120.9186034286,36.013386677,-600.6,1995.8,44.7
15133,-75.5221801528,-225.2247730098,-75522.1801527643,-225224.7730098494,-120.8386067287,35.9870157513,-532.0,2047.1,45.2
10591,-70.4755783417,-227.5905486492,-70475.5783416608,-227590.5486492072,-120.7823545616,35.9661119756,-572.4,1821.8,42.7
16378,-73.8662639335,-224.593899506,-73866.263933496,-224593.8995060207,-120.8202807858,35.9928239664,-414.2,928.0,30.5
7310,-70.2390188818,-229.3254507847,-70239.0188817653,-229325.4507847362,-120.779570259,35.9505151354,-535.4,1398.7,37.4
17602,-82.0669918765,-223.8841668142,-82066.9918765392,-223884.1668142134,-120.9114198523,35.9985374253,-694.8,1324.9,36.4
20085,-80.2533693507,-222.3858422426,-80253.3693506739,-222385.8422426201,-120.8914357716,36.0121772561,-611.8,859.3,29.3
18843,-81.67272611,-223.1744341224,-81672.7261100468,-223174.434122406,-120.9071168954,36.0049589237,-676.5,1974.8,44.4
21717,-80.4110756573,-221.124095235,-80411.0756572709,-221124.0952349626,-120.8933194853,36.023519311,-498.5,986.5,31.4
16438,-80.9630477304,-224.515040318,-80963.0477303603,-224515.0403180421,-120.899093965,35.9929545237,-713.3,788.8,28.1
9089,-70.4755783417,-228.379140529,-70475.5783416608,-228379.1405289931,-120.7822823306,35.9590145489,-550.9,1458.0,38.2
21525,-81.120754037,-221.2818136109,-81120.7540369573,-221281.8136109198,-120.9011864651,36.0220394422,-557.3,1720.0,41.5
10139,-70.4755783417,-227.8271262131,-70475.5783416608,-227827.126213143,-120.7823328909,35.9639827506,-565.0,1597.5,40.0
4994,-70.8698441082,-230.5871977924,-70869.8441081533,-230587.1977923936,-120.7864551927,35.939112247,-596.9,815.6,28.6
19246,-80.1745161974,-222.9378565585,-80174.5161973754,-222937.8565584702,-120.89050235,36.0072159084,-633.2,911.9,30.2
22728,-78.9917188979,-219.8623482273,-78991.718897898,-219862.3482273052,-120.87768194,36.0349939713,-287.3,1407.4,37.5
8979,-79.1494252045,-228.379140529,-79149.425204495,-228379.1405289931,-120.8785572409,35.9583307618,-652.8,1819.9,42.7
21397,-76.3107116857,-221.4395319869,-76310.7116857492,-221439.531986877,-120.847738027,36.021019303,-332.3,1143.4,33.8
6555,-71.7372287944,-229.7197467246,-71737.2287944367,-229719.7467246292,-120.7961610995,35.9468543386,-566.4,1600.9,40.0
16891,-80.4110756573,-224.2784627541,-80411.0756572709,-224278.4627541063,-120.892989428,35.9951306426,-672.8,964.2,31.1
5686,-71.3429630279,-230.1929018525,-71342.9630279442,-230192.9018525007,-120.7917417731,35.9426255602,-581.5,1224.7,35.0
19452,-83.4074954826,-222.7801381825,-83407.4954826136,-222780.1381825131,-120.9264260879,36.0083565304,-555.5,899.7,30.0
8521,-79.9379567375,-228.6157180929,-79937.9567374799,-228615.7180929288,-120.8872848433,35.9561354548,-787.4,2211.8,47.0
3713,-71.1852567213,-231.3757896722,-71185.2567213472,-231375.7896721796,-120.7898823135,35.9319911141,-648.8,1764.1,42.0
6639,-76.7049774522,-229.6408875367,-76704.9774522417,-229640.8875366506,-120.8512996424,35.9471756136,-499.4,924.0,30.4
18286,-83.4863486359,-223.4898708743,-83486.3486359121,-223489.8708743204,-120.9272247774,36.0019621493,-570.2,951.0,30.8
6280,-70.3967251884,-229.8774651006,-70396.7251883623,-229877.4651005864,-120.7812700478,35.9455352107,-552.7,990.9,31.5
11582,-75.9952990726,-227.0385343334,-75995.2990725553,-227038.534333357,-120.8436807988,35.9706541282,-691.8,1675.5,40.9
6194,-77.178096372,-229.8774651006,-77178.0963720327,-229877.4651005864,-120.8565264829,35.9450080265,-513.3,1005.5,31.7
7678,-76.1530053792,-229.0888732208,-76153.0053791523,-229088.8732208004,-120.8452285986,35.9521882679,-525.6,657.4,25.6
9616,-76.1530053792,-228.0637037771,-76153.0053791523,-228063.7037770788,-120.8453300482,35.9614149003,-636.3,784.2,28.0
792,-73.9451170868,-233.7415653115,-73945.1170867945,-233741.5653115374,-120.8202775227,35.9104874371,-763.7,1093.2,33.1
18596,-80.332222504,-223.3321524984,-80332.2225039724,-223332.1524983632,-120.892212686,36.0036539721,-655.4,1095.7,33.1
5335,-76.6261242989,-230.3506202285,-76626.1242989432,-230350.6202284579,-120.8503539014,35.9407942706,-515.4,1295.7,36.0
19799,-75.1279143863,-222.6224198066,-75127.9143862719,-222622.4198065559,-120.8344833209,36.0104679779,-316.1,780.1,27.9
9426,-79.3071315111,-228.1425629651,-79307.131511092,-228142.5629650573,-120.8803320604,35.9604468081,-672.4,2054.8,45.3
10487,-78.6763062847,-227.5905486492,-78676.306284704,-227590.5486492072,-120.8733865617,35.9654674732,-612.6,1164.0,34.1
17427,-72.9200260939,-224.0418851902,-72920.0260939141,-224041.8851901706,-120.8098257413,35.997865272,-396.7,3928.2,62.7
11396,-78.6763062847,-227.1173935213,-78676.306284704,-227117.3935213356,-120.8734349496,35.9697258813,-611.2,891.1,29.9
644,-74.4182360066,-233.8992836875,-74418.2360065854,-233899.2836874945,-120.8255103608,35.9090309533,-822.6,1037.8,32.2
5350,-75.4433269995,-230.3506202285,-75443.3269994658,-230350.6202284579,-120.8372285658,35.9408890167,-493.9,1330.4,36.5
8693,-78.1243342116,-228.536858905,-78124.3342116146,-228536.8589049502,-120.8671633755,35.9569962256,-550.2,1008.6,31.8
16862,-82.6978171029,-224.2784627541,-82697.8171029272,-224278.4627541063,-120.91838282,35.9949340368,-694.6,1169.8,34.2
8572,-75.9164459193,-228.6157180929,-75916.4459192568,-228615.7180929288,-120.8426498182,35.9564656726,-584.5,594.6,24.4
21025,-82.461257643,-221.6761095508,-82461.2576430317,-221676.1095508128,-120.9160351439,36.0183752634,-604.4,2271.3,47.7
1758,-75.2856206929,-232.7952550558,-75285.6206928688,-232795.2550557942,-120.8352395231,35.9188992087,-732.1,2086.1,45.7
16400,-72.1314945609,-224.593899506,-72131.4945609292,-224593.8995060207,-120.8010171954,35.9929574654,-476.7,3289.0,57.3
310,-75.049061233,-234.2935796274,-75049.0612329734,-234293.5796273875,-120.8324692486,35.9054324959,-963.3,1508.3,38.8
6174,-78.755159438,-229.8774651006,-78755.1594380025,-229877.4651005864,-120.8740278282,35.9448784821,-634.8,834.3,28.9
4510,-77.4935089852,-230.8237753563,-77493.5089852266,-230823.7753563294,-120.8599315023,35.9364653694,-621.4,1353.5,36.8
11574,-76.6261242989,-227.0385343334,-76626.1242989432,-227038.534333357,-120.8506836884,35.9706033947,-660.0,1220.3,34.9
3736,-78.8340125913,-231.2969304842,-78834.012591301,-231296.930484201,-120.8747575493,35.9320965012,-875.7,852.3,29.2
20649,-79.4648378177,-221.9915463027,-79464.8378176889,-221991.5463027272,-120.8827182319,36.015792234,-512.7,841.6,29.0
17167,-81.9092855699,-224.1207443781,-81909.2855699422,-224120.7443781491,-120.909643297,35.9964218964,-714.0,1070.7,32.7
12416,-70.3967251884,-226.6442383935,-70396.7251883623,-226644.238393464,-120.7815658444,35.9746347036,-604.3,2696.6,51.9
22674,-79.6225441243,-220.0200666033,-79622.5441242859,-220020.0666032624,-120.8846743217,36.0335217883,-322.6,1870.4,43.2
687,-76.5472711456,-233.8204244995,-76547.2711456447,-233820.4244995159,-120.8491340183,35.9095714757,-1122.8,1005.2,31.7
19748,-79.1494252045,-222.6224198066,-79149.425204495,-222622.4198065559,-120.8791497574,36.0101408816,-517.8,771.3,27.8
8214,-80.6476351172,-228.7734364689,-80647.6351171663,-228773.436468886,-120.895145044,35.954655936,-921.8,2827.7,53.2
10917,-80.5687819639,-227.3539710853,-80568.7819638678,-227353.9710852714,-120.8944184989,35.967437879,-807.2,3624.4,60.2
13299,-73.3931450137,-226.1710832656,-73393.145013705,-226171.0832655925,-120.8148765527,35.9786660636,-510.1,1219.5,34.9
13095,-77.3358026786,-226.2499424536,-77335.8026786296,-226249.9424535712,-120.8586412138,35.9776431493,-583.9,818.6,28.6
6917,-77.966627905,-229.4831691607,-77966.6279050176,-229483.1691606934,-120.8653171007,35.9484923003,-532.7,979.1,31.3
16296,-80.332222504,-224.593899506,-80332.2225039724,-224593.8995060207,-120.8920808315,35.992298432,-669.3,864.1,29.4
16095,-72.3680540208,-224.751617882,-72368.0540208246,-224751.6178819779,-120.803629207,35.9915199889,-465.3,2766.4,52.6
9425,-79.3859846644,-228.1425629651,-79385.9846643905,-228142.5629650573,-120.8812073028,35.960440215,-683.1,2145.7,46.3
19658,-76.7838306055,-222.7012789945,-76783.8306055402,-222701.2789945345,-120.8528675497,36.009625637,-357.1,903.2,30.1
3008,-72.2103477142,-231.8489448001,-72210.3477142276,-231848.9448000512,-120.801211972,35.9276551642,-656.3,1382.1,37.2
370,-75.2067675396,-234.2147204394,-75206.7675395704,-234214.7204394089,-120.834226186,35.9061297818,-970.9,1617.3,40.2
20333,-78.5974531314,-222.2281238667,-78597.4531314055,-222228.1238666629,-120.8730594221,36.0137353721,-449.9,687.6,26.2
11202,-70.0024594219,-227.2751118973,-70002.4594218699,-227275.1118972928,-120.777131372,35.9689859601,-574.6,2150.0,46.4
387,-73.8662639335,-234.2147204394,-73866.263933496,-234214.7204394089,-120.8193574839,35.9062349995,-835.7,973.2,31.2
19187,-74.8125017731,-223.0167157464,-74812.5017730779,-223016.7157464488,-120.830941671,36.0069443055,-324.7,973.9,31.2
14762,-80.2533693507,-225.3824913858,-80253.3693506739,-225382.4913858066,-120.8911229188,35.9852078565,-675.2,721.0,26.9
20227,-78.0454810583,-222.3069830546,-78045.4810583161,-222306.9830546416,-120.8669204574,36.0130712411,-413.6,783.4,28.0
9195,-73.8662639335,-228.300281341,-73866.263933496,-228300.2813410145,-120.8199248412,35.9594664295,-607.3,887.1,29.8
