,xkm,ykm,xm,ym,Longitude,Latitude,mean_pred,var_pred,sigma_pred
5714,-69.7075219775,-231.9279758496,-69707.5219775226,-231927.9758495934,-120.7734358985,35.9271309305,-60.7,2506.5,50.1
3455,-74.4262404588,-233.4741942685,-74426.2404587581,-233474.1942685254,-120.825640212,35.9128562833,-133.3,1033.7,32.2
8167,-78.5261106146,-230.3817574307,-78526.1106145857,-230381.7574306614,-120.8714345385,35.9403587503,-196.0,1045.9,32.3
23992,-83.0127609738,-222.0321779684,-83012.7609737933,-222032.1779684291,-120.9221227588,36.0151226245,-127.6,1967.9,44.4
1414,-72.1829152792,-235.2523454503,-72182.9152791544,-235252.345450297,-120.8005887398,35.8970253784,-171.0,1216.0,34.9
354,-73.1885438079,-236.4120092645,-73188.5438079422,-236412.009264496,-120.8116316311,35.8865108929,-145.8,1822.5,42.7
23125,-74.6583085808,-222.650665336,-74658.3085807861,-222650.6653360019,-120.8292646971,36.0102508567,155.3,877.8,29.6
23296,-80.9241478755,-222.4960434941,-80924.1478755415,-222496.0434941087,-120.8988745737,36.0111284686,-127.6,1266.1,35.6
24582,-80.7694357942,-221.6456233637,-80769.4357941895,-221645.6233636962,-120.897245587,36.0187952391,-96.7,1250.5,35.4
989,-75.1998008655,-235.638900055,-75199.8008655181,-235638.90005503,-120.834009948,35.8933121316,-115.2,2039.9,45.2
22854,-75.6639371096,-222.8052871779,-75663.937109574,-222805.2871778951,-120.8404188778,36.0087795871,126.1,891.0,29.8
23631,-74.1168162961,-222.3414216522,-74116.8162960542,-222341.4216522155,-120.8232802196,36.0130764745,178.3,1883.7,43.4
19921,-79.0676028993,-224.3515055968,-79067.6028993177,-224351.505596827,-120.8780631029,35.9945862019,-81.7,721.4,26.9
19691,-72.9564756859,-224.5061274387,-72956.4756859143,-224506.1274387202,-120.8101864616,35.9936843187,147.7,1483.6,38.5
8292,-68.8566055301,-230.3817574307,-68856.6055300867,-230381.7574306614,-120.7641332841,35.9411094373,6.2,877.7,29.6
4151,-76.8242777197,-232.9330178219,-76824.2777197139,-232933.0178218992,-120.8522951606,35.917536052,-140.2,2054.5,45.3
10123,-71.5640669537,-229.3767154584,-71564.0669537464,-229376.7154583558,-120.7942712813,35.9499547571,-40.8,1446.0,38.0
17354,-73.8073921334,-225.6657912529,-73807.3921333502,-225665.7912529192,-120.8195241608,35.9831815581,41.5,1187.9,34.5
4871,-72.1055592385,-232.4691522962,-72105.5592384784,-232469.1522962196,-120.799991279,35.9220810709,-119.6,974.4,31.2
13957,-75.9733612723,-227.3666315137,-75973.361272278,-227366.6315137442,-120.8434048618,35.9677029962,-161.7,1115.6,33.4
11098,-76.4374975163,-228.8355390117,-76437.4975163339,-228835.5390117296,-120.8484111935,35.9544454361,-145.6,401.1,20.0
21608,-76.6695656384,-223.5010854664,-76669.5656383619,-223501.0854664144,-120.8515186461,36.0024367429,65.7,1295.1,36.0
5033,-77.2110579231,-232.3145304543,-77211.0579230939,-232314.5304543264,-120.8566478968,35.9230712401,-149.6,1698.9,41.2
21933,-73.5753240113,-223.3464636245,-73575.3240113222,-223346.4636245212,-120.81716947,36.0040733962,181.4,2083.4,45.6
6737,-76.3601414757,-231.2321775611,-76360.141475658,-231232.177561074,-120.8473149004,35.9328815078,-161.1,109.5,10.5
21127,-80.0732314281,-223.7330182293,-80073.2314281056,-223733.0182292542,-120.8892946012,36.0000681459,-111.7,1033.7,32.2
14416,-75.7412931502,-227.1346987509,-75741.29315025,-227134.6987509044,-120.8408515686,35.9698089543,-146.7,1301.8,36.1
7994,-70.790506547,-230.5363792726,-70790.5065469865,-230536.3792725547,-120.7855794828,35.9395755461,-40.1,824.0,28.7
20428,-75.5865810689,-224.119572834,-75586.581068898,-224119.5728339872,-120.8394304616,35.9969573474,98.2,1313.5,36.2
22089,-72.3376273605,-223.2691527036,-72337.6273605063,-223269.1527035746,-120.8034308458,36.0048643913,233.9,2700.8,52.0
23002,-74.2715283774,-222.7279762569,-74271.5283774061,-222727.9762569485,-120.8249612943,36.0095854388,168.5,1489.2,38.6
5709,-70.0943021809,-231.9279758496,-70094.3021809026,-231927.9758495934,-120.7777272046,35.9271024524,-70.0,2198.9,46.9
12821,-70.558438425,-227.9851188813,-70558.4384249585,-227985.118881317,-120.7832381709,35.9625546398,6.8,1157.3,34.0
211,-71.1772867504,-236.6439420273,-71177.2867503664,-236643.9420273358,-120.7893072288,35.8845762208,-201.3,327.9,18.1
12067,-70.790506547,-228.371673486,-70790.5065469865,-228371.67348605,-120.7857785761,35.9590583135,-6.9,1423.4,37.7
24739,-76.9789898011,-221.5683124427,-76978.9898010659,-221568.3124427495,-120.8551486446,36.0198062931,64.6,1140.4,33.8
17921,-77.8299062485,-225.3565475691,-77829.9062485018,-225356.5475691328,-120.8642172411,35.9856432656,-73.5,521.8,22.8
15227,-71.9508471571,-226.7481441462,-71950.8471571264,-226748.1441461715,-120.7988096519,35.9735829656,2.5,1571.2,39.6
12943,-72.7244075639,-227.9078079604,-72724.4075638863,-227907.8079603704,-120.8072878034,35.9630869259,-87.3,921.0,30.3
22907,-81.6203522416,-222.7279762569,-81620.3522416254,-222727.9762569485,-120.9065826432,36.0089814624,-135.2,1953.5,44.2
16537,-77.2884139638,-226.0523458577,-77288.4139637698,-226052.3458576521,-120.8581349535,35.9794253768,-126.3,605.5,24.6
25327,-79.377027062,-221.1044469171,-79377.0270620216,-221104.44691707,-120.8818345141,36.0237832654,4.7,865.9,29.4
18573,-75.4318689875,-225.0473038853,-75431.868987546,-225047.3038853464,-120.8376213655,35.9886201504,44.9,1831.7,42.8
680,-71.9508471571,-236.0254546598,-71950.8471571264,-236025.454659763,-120.7979428026,35.8900846396,-181.4,1474.1,38.4
25361,-76.746921679,-221.1044469171,-76746.9216790379,-221104.44691707,-120.8526171121,36.0239997866,67.0,1158.7,34.0
25166,-76.282785435,-221.259068759,-76282.7854349819,-221259.0687589632,-120.8474457291,36.0226456784,101.7,1157.4,34.0
20869,-76.9016337604,-223.8876400711,-76901.6337603899,-223887.6400711474,-120.8540572623,35.9989390125,52.4,981.5,31.3
8598,-77.4431260451,-230.1498246678,-77443.1260451218,-230149.8246678218,-120.8594402353,35.9425351598,-180.7,87.1,9.3
11597,-72.4149834012,-228.6036062489,-72414.9834011823,-228603.6062488898,-120.8037876798,35.9568483189,-77.6,980.2,31.3
13349,-76.282785435,-227.6758751975,-76282.7854349819,-227675.8751975306,-120.8468090351,35.9648949615,-171.1,917.2,30.3
11812,-78.912890818,-228.448984407,-78912.8908179657,-228448.9844069966,-120.8759247006,35.9577218601,-174.7,425.8,20.6
12880,-77.5978381265,-227.9078079604,-77597.8381264738,-227907.8079603704,-120.8613831406,35.9627009272,-144.8,235.3,15.3
20611,-73.3432558893,-224.042261913,-73343.2558892942,-224042.2619130406,-120.8145257251,35.9978292507,163.5,1616.5,40.2
5455,-71.4093548724,-232.0825976915,-71409.3548723944,-232082.5976914866,-120.7923032845,35.9256128043,-106.0,830.3,28.8
20067,-79.6864512247,-224.2741946759,-79686.4512247256,-224274.1946758804,-120.8849431654,35.9952302052,-104.6,925.3,30.4
2157,-72.8017636046,-234.5565471618,-72801.7636045623,-234556.5471617777,-120.8075178532,35.9032406261,-153.6,959.6,31.0
331,-74.9677327435,-236.4120092645,-74967.7327434901,-236412.009264496,-120.8313611242,35.8863721351,-102.2,1198.6,34.6
25316,-80.2279435095,-221.1044469171,-80227.9435094576,-221104.44691707,-120.8912871674,36.0237116527,-52.7,354.0,18.8
6113,-76.2054293943,-231.6187321658,-76205.429394306,-231618.732165807,-120.8455600063,35.929414857,-150.1,302.4,17.4
4290,-74.3488844181,-232.855706901,-74348.8844180821,-232855.7069009526,-120.8248418045,35.918428937,-136.6,933.9,30.6
14908,-73.0338317266,-226.9027659881,-73033.8317265903,-226902.7659880647,-120.8108178548,35.9721086184,-29.5,220.5,14.8
1428,-71.0999307097,-235.2523454503,-71099.9307096904,-235252.345450297,-120.7885777957,35.8971070722,-187.4,1670.9,40.9
6068,-70.2490142623,-231.6960430868,-70249.0142622546,-231696.0430867536,-120.7794648827,35.9291784829,-65.7,1882.7,43.4
16179,-81.2335720382,-226.2069676995,-81233.5720382455,-226206.9676995453,-120.9019192203,35.9777042017,-198.0,895.6,29.9
21862,-79.0676028993,-223.3464636245,-79067.6028993177,-223346.4636245212,-120.8781664809,36.0036314407,-72.6,333.7,18.3
2518,-72.5696954825,-234.247303478,-72569.6954825343,-234247.3034779913,-120.8049729982,35.9060417081,-152.6,1246.6,35.3
5235,-70.4810823843,-232.2372195334,-70481.0823842825,-232237.2195333798,-120.7819902072,35.9242905255,-90.2,2031.4,45.1
4960,-73.9621042147,-232.3918413753,-73962.1042147022,-232391.841375273,-120.8205955412,35.9226340801,-136.4,677.8,26.0
10236,-74.2715283774,-229.2994045374,-74271.5283774061,-229299.4045374092,-120.8243266769,35.9504425581,-122.0,586.3,24.2
25674,-81.3882841196,-220.7952032333,-81388.2841195974,-220795.2032332836,-120.9042098849,36.0263958717,-72.3,1196.5,34.6
12936,-73.2658998486,-227.9078079604,-73265.8998486182,-227907.8079603704,-120.8132984231,35.963045273,-116.9,485.3,22.0
20923,-72.7244075639,-223.8876400711,-72724.4075638863,-223887.6400711474,-120.8076679642,35.9992684847,190.9,2150.4,46.4
15351,-74.1941723367,-226.6708332252,-74194.1723367302,-226670.8332252249,-120.8237216245,35.9741059995,-62.3,1594.3,39.9
20426,-75.7412931502,-224.119572834,-75741.29315025,-224119.5728339872,-120.8411485341,35.9969450062,94.5,1365.8,37.0
25840,-81.2335720382,-220.6405813914,-81233.5720382455,-220640.5813913904,-120.902507516,36.0278006891,-62.1,1155.8,34.0
4909,-69.1660296928,-232.4691522962,-69166.0296927906,-232469.1522962196,-120.7673794646,35.9222997668,-68.4,3219.4,56.7
3218,-69.7848780182,-233.7061270314,-69784.8780181986,-233706.1270313651,-120.7741330687,35.9111212514,-128.6,2856.0,53.4
10492,-77.3657700044,-229.1447826955,-77365.7700044458,-229144.782695516,-120.8586828245,35.9515869899,-129.0,307.5,17.5
8530,-71.8734911165,-230.2271355888,-71873.4911164504,-230227.1355887683,-120.7976259341,35.9422774252,-65.9,994.0,31.5
21210,-73.652680052,-223.7330182293,-73652.6800519982,-223733.0182292542,-120.8179915468,36.0005884408,166.7,1735.0,41.7
18049,-79.9185193468,-225.2792366482,-79918.5193467536,-225279.2366481862,-120.887415737,35.9861654084,-146.6,453.9,21.3
2526,-71.9508471571,-234.247303478,-71950.8471571264,-234247.3034779913,-120.798108803,35.9060887988,-158.0,1754.8,41.9
2376,-76.514853557,-234.3246143989,-76514.8535570099,-234324.6143989379,-120.8487243646,35.9050361985,-137.7,3229.2,56.8
16705,-76.2054293943,-225.9750349367,-76205.429394306,-225975.0349367055,-120.8461188556,35.9802087794,-60.8,1445.6,38.0
11030,-70.1716582216,-228.9128499327,-70171.6582215786,-228912.8499326762,-120.778860288,35.9542336007,2.6,1161.6,34.1
24113,-82.5486247297,-221.9548670475,-82548.6247297373,-221954.8670474826,-120.9169756666,36.015858918,-123.3,1999.5,44.7
755,-71.3319988317,-235.9481437388,-71331.9988317184,-235948.1437388164,-120.7910871805,35.8908271543,-194.0,1323.4,36.4
10801,-76.4374975163,-228.9901608536,-76437.4975163339,-228990.1608536228,-120.8483958364,35.9530538214,-154.8,288.8,17.0
3187,-72.1829152792,-233.7061270314,-72182.9152791544,-233706.1270313651,-120.8007335757,35.9109419872,-146.3,1449.3,38.1
8209,-75.2771569062,-230.3817574307,-75277.156906194,-230381.7574306614,-120.8353815524,35.9406219685,-128.6,139.9,11.8
18830,-79.5317391434,-224.8926820435,-79531.7391433736,-224892.6820434532,-120.8831611588,35.9896768709,-116.6,454.3,21.3
608,-72.4923394419,-236.1027655807,-72492.3394418583,-236102.7655807096,-120.8039404546,35.8893476294,-167.5,1515.0,38.9
5118,-70.6357944656,-232.3145304543,-70635.7944656345,-232314.5304543264,-120.7836995751,35.9235832041,-96.2,1926.6,43.9
19091,-71.4093548724,-224.8153711225,-71409.3548723944,-224815.3711225066,-120.7929776704,35.9910188648,153.0,1091.7,33.0
16950,-81.1562159976,-225.8204130948,-81156.2159975695,-225820.4130948124,-120.9011011944,35.9811897901,-187.0,387.9,19.7
26285,-78.3713985332,-220.1767158657,-78371.3985332338,-220176.7158657108,-120.8707578309,36.0322162378,82.9,633.2,25.2
23761,-82.6259807704,-222.1867998103,-82625.9807704133,-222186.7998103223,-120.9178099674,36.0137648449,-129.0,2158.1,46.5
25406,-80.8467918349,-221.0271359961,-80846.7918348655,-221027.1359961234,-120.8981699496,36.0243548677,-69.2,1142.2,33.8
17107,-80.9241478755,-225.7431021739,-80924.1478755415,-225743.1021738658,-120.8985327639,35.9819054063,-183.8,552.1,23.5
85,-72.8791196452,-236.7985638692,-72879.1196452383,-236798.563869229,-120.8081638677,35.8830554954,-155.6,2097.5,45.8
19000,-78.4487545739,-224.8153711225,-78448.7545739097,-224815.3711225066,-120.8711437132,35.99046284,-66.7,700.8,26.5
20377,-79.5317391434,-224.119572834,-79531.7391433736,-224119.5728339872,-120.8832411348,35.9966347665,-94.4,847.5,29.1
711,-74.7356646215,-235.9481437388,-74735.6646214621,-235948.1437388164,-120.8288326854,35.8905654329,-111.2,1644.2,40.5
5492,-77.6751941671,-232.0052867705,-77675.1941671498,-232005.28677054,-120.8618283406,35.9258166539,-165.3,1971.0,44.4
20178,-71.0999307097,-224.2741946759,-71099.9307096904,-224274.1946758804,-120.7895918233,35.9959126756,245.2,856.9,29.3
12512,-71.1772867504,-228.1397407232,-71177.2867503664,-228139.7407232102,-120.7900931138,35.9611168084,-17.2,1720.4,41.5
17338,-75.0450887842,-225.6657912529,-75045.0887841661,-225665.7912529192,-120.8332662872,35.9830844608,1.4,1944.4,44.1
9534,-71.4867109131,-229.6859591421,-71486.7109130704,-229685.9591421422,-120.7933840454,35.947177335,-42.2,1340.1,36.6
13035,-77.2884139638,-227.8304970394,-77288.4139637698,-227830.4970394238,-120.8579562983,35.9634219822,-189.9,176.7,13.3
18289,-73.3432558893,-225.2019257272,-73343.2558892942,-225201.9257272396,-120.8144150973,35.9873923363,91.5,829.0,28.8
11163,-71.4093548724,-228.8355390117,-71409.3548723944,-228835.5390117296,-120.7926044641,35.9548370904,-32.9,1658.8,40.7
18444,-73.3432558893,-225.1246148063,-73343.2558892942,-225124.614806293,-120.8144224715,35.9880881325,97.6,769.5,27.7
23169,-81.0788599569,-222.5733544151,-81078.8599568935,-222573.3544150553,-120.9005847964,36.010419473,-129.8,1468.6,38.3
14747,-73.7300360927,-226.980076909,-73730.0360926742,-226980.0769090113,-120.8185392877,35.9713589726,-68.1,1147.7,33.9
13935,-77.6751941671,-227.3666315137,-77675.1941671498,-227366.6315137442,-120.8622964288,35.9675652122,-155.9,318.8,17.9
19865,-71.4093548724,-224.4288165178,-71409.3548723944,-224428.8165177736,-120.7930135742,35.9944978427,205.2,1253.1,35.4
12497,-72.3376273605,-228.1397407232,-72337.6273605063,-228139.7407232102,-120.8029726949,35.9610290678,-71.2,1239.1,35.2
13123,-70.4810823843,-227.8304970394,-70481.0823842825,-227830.4970394238,-120.7823936784,35.963952004,12.1,1137.0,33.7
10049,-77.2884139638,-229.3767154584,-77288.4139637698,-229376.7154583558,-120.8578010064,35.9495058684,-140.6,148.7,12.2
26125,-81.4656401603,-220.3313377076,-81465.6401602734,-220331.337707604,-120.9051184427,36.0305638753,-55.7,840.5,29.0
16385,-77.1337018824,-226.1296567786,-77133.7018824179,-226129.6567785988,-120.8564095218,35.9787421707,-125.4,611.2,24.7
9583,-79.0676028993,-229.6086482212,-79067.6028993177,-229608.6482211956,-120.8775227525,35.9472718936,-205.9,404.2,20.1
4679,-69.6301659368,-232.6237741381,-69630.1659368466,-232623.7741381128,-120.772514733,35.9208741909,-84.5,2991.6,54.7
16154,-71.254642791,-226.2842786205,-71254.6427910424,-226284.2786204919,-120.7911236138,35.9778103187,33.5,1574.9,39.7
20206,-80.8467918349,-224.1968837549,-80846.7918348655,-224196.8837549338,-120.8978364792,35.9958278062,-137.7,708.8,26.6
25826,-82.3165566077,-220.6405813914,-82316.5566077094,-220640.5813913904,-120.9145387669,36.027707288,-83.6,889.4,29.8
12096,-80.1505874688,-228.2943625651,-80150.5874687816,-228294.3625651034,-120.8896783067,35.9590097405,-208.9,1367.2,37.0
13524,-74.4262404588,-227.5985642766,-74426.2404587581,-227598.564276584,-120.8262082145,35.965738195,-143.5,1161.4,34.1
13766,-79.0676028993,-227.4439424347,-79067.6028993177,-227443.9424346908,-120.8777451691,35.9667544096,-179.6,101.4,10.1
15927,-76.9789898011,-226.3615895414,-76978.9898010659,-226361.5895414385,-120.8546686454,35.9766673435,-132.1,465.4,21.6
24731,-77.5978381265,-221.5683124427,-77597.8381264738,-221568.3124427495,-120.8620229652,36.0197558544,45.0,1092.1,33.0
18584,-74.5809525401,-225.0473038853,-74580.9525401101,-225047.3038853464,-120.8281729806,35.9886874298,67.9,1423.2,37.7
917,-75.1224448248,-235.716210976,-75122.4448248421,-235716.2109759766,-120.8331445337,35.8926224204,-113.9,1954.9,44.2
11975,-77.9072622892,-228.371673486,-77907.2622891778,-228371.67348605,-120.864770781,35.9585007529,-128.2,240.8,15.5
6618,-75.7412931502,-231.309488482,-75741.29315025,-231309.4884820206,-120.8404407316,35.9322352688,-151.4,206.8,14.4
2647,-69.7075219775,-234.169992557,-69707.5219775226,-234169.9925570447,-120.7732330196,35.906951953,-145.1,2506.5,50.1
5085,-73.1885438079,-232.3145304543,-73188.5438079422,-232314.5304543264,-120.8120208032,35.923389849,-122.9,626.0,25.0
8175,-77.9072622892,-230.3817574307,-77907.2622891778,-230381.7574306614,-120.8645673221,35.9404097444,-185.3,528.1,23.0
10590,-69.7848780182,-229.1447826955,-69784.8780181986,-229144.782695516,-120.7745464374,35.9521746832,5.8,1250.5,35.4
14643,-69.9395900996,-227.05738783,-69939.5900995506,-227057.3878299578,-120.7764532548,35.9709501331,47.4,1795.4,42.4
23480,-76.282785435,-222.4187325732,-76282.7854349819,-222418.7325731621,-120.8473305931,36.0122089397,109.1,874.9,29.6
3522,-77.0563458417,-233.3968833476,-77056.3458417419,-233396.8833475788,-120.8548232068,35.9133423127,-145.6,2923.3,54.1
6366,-75.8186491909,-231.4641103239,-75818.649190926,-231464.1103239138,-120.8412838208,35.9308374603,-147.2,106.9,10.3
2329,-73.1885438079,-234.4019253199,-73188.5438079422,-234401.9253198845,-120.8118224991,35.9046025558,-145.9,1012.1,31.8
21274,-80.0732314281,-223.6557073083,-80073.2314281056,-223655.7073083077,-120.8893026547,36.0007639322,-111.5,1022.8,32.0
23358,-76.1280733536,-222.4960434941,-76128.07335363,-222496.0434941087,-120.8456045211,36.0115255867,115.5,886.5,29.8
9611,-76.9016337604,-229.6086482212,-76901.6337603899,-229608.6482211956,-120.8534853086,35.9474498588,-167.3,183.7,13.6
11969,-78.3713985332,-228.371673486,-78371.3985332338,-228371.67348605,-120.869922406,35.9584625365,-146.9,318.0,17.8
4273,-75.6639371096,-232.855706901,-75663.937109574,-232855.7069009526,-120.8394305135,35.9183250505,-131.9,1290.8,35.9
19628,-77.8299062485,-224.5061274387,-77829.9062485018,-224506.1274387202,-120.864303324,35.9932969808,-22.8,535.5,23.1
12427,-77.7525502078,-228.1397407232,-77752.5502078258,-228139.7407232102,-120.8630770071,35.9606008536,-122.0,141.1,11.9
1134,-75.7412931502,-235.4842782131,-75741.29315025,-235484.2782131368,-120.8400302959,35.8946607676,-121.8,2626.3,51.2
5474,-69.9395900996,-232.0825976915,-69939.5900995506,-232082.5976914866,-120.7759966409,35.9257222168,-71.8,2444.9,49.4
17942,-76.2054293943,-225.3565475691,-76205.429394306,-225356.5475691328,-120.8461801442,35.9857751475,0.5,1516.2,38.9
13814,-75.3545129469,-227.4439424347,-75354.51294687,-227443.9424346908,-120.8365276119,35.96705654,-166.6,997.2,31.6
11314,-71.254642791,-228.7582280908,-71254.6427910424,-228758.228090783,-120.7908944832,35.9555445294,-26.9,1668.7,40.8
6746,-75.6639371096,-231.2321775611,-75663.937109574,-231232.177561074,-120.8395900149,35.932937254,-153.6,168.0,13.0
19610,-79.2223149807,-224.5061274387,-79222.3149806697,-224506.1274387202,-120.8797651827,35.9931817144,-91.8,730.2,27.0
